2012-01-30 14:00 909.167 603.751 301.769
2012-01-30 15:00 910.191 604.399 302.022
2012-01-30 16:00 911.876 601.864 300.704
2012-01-30 17:00 912.711 601.393 300.692
2012-01-30 18:00 913.407 601.387 300.714
2012-01-30 19:00 913.53 602.942 301.016
2012-01-30 20:00 913.64 602.56 301.15
2012-01-30 21:00 913.828 602.407 300.975
2012-01-30 22:00 913.999 601.875 300.766
2012-01-30 23:00 914.558 600.854 300.394
2012-01-31 00:00 915.083 597.879 298.808
2012-01-31 01:00 915.653 596.506 298.168
2012-01-31 02:00 915.892 593.871 296.666
2012-01-31 03:00 916.385 591.847 295.865
2012-01-31 04:00 916.523 591.804 295.772
2012-01-31 05:00 916.608 592.557 296.061
2012-01-31 06:00 916.657 591.579 295.749
2012-01-31 07:00 916.893 590.578 295.156
2012-01-31 08:00 917.018 590.508 295.188
2012-01-31 09:00 917.287 591.484 295.67
2012-01-31 17:00 918.665 597.134 298.469
2012-01-31 18:00 918.601 595.667 297.916
2012-01-31 19:00 918.388 595.91 297.509
2012-01-31 20:00 918.194 597.319 298.508
2012-01-31 21:00 918.366 591.497 295.631
2012-01-31 22:00 918.489 590.089 294.731
2012-01-31 23:00 918.655 587.105 293.468
2012-02-01 00:00 918.843 586.101 292.853
2012-02-01 01:00 919.256 585.153 292.392
2012-02-01 02:00 919.617 585.562 292.643
2012-02-01 03:00 919.906 585.22 292.545
2012-02-01 04:00 920.165 585.822 292.607
2012-02-01 05:00 919.861 585.49 292.601
2012-02-01 06:00 920.456 584.601 292.107
2012-02-01 07:00 920.396 585.186 292.402
2012-02-01 08:00 920.188 585.279 292.585
2012-02-01 09:00 920.419 584.88 292.571
2012-02-01 10:00 920.986 585.098 292.44
2012-02-01 11:00 921.193 585.051 292.337
2012-02-01 12:00 921.554 585.927 293.009
2012-02-01 13:00 921.811 588.193 293.988
2012-02-01 14:00 921.867 588.506 294.224
2012-02-01 15:00 921.786 590.199 294.865
2012-02-01 16:00 921.125 590.323 295.303
2012-02-01 17:00 920.485 589.341 294.661
2012-02-01 18:00 920.002 590.176 294.938
2012-02-01 19:00 919.5 589.413 294.534
2012-02-01 20:00 919.298 589.315 294.817
2012-02-01 21:00 919.594 590.324 295.113
2012-02-01 22:00 919.791 589.018 294.401
2012-02-01 23:00 920.381 586.367 293.178
2012-02-02 18:00 917.26 592.021 295.918
2012-02-02 19:00 916.589 593.427 296.631
2012-02-02 20:00 916.091 595.424 297.593
2012-02-02 21:00 915.834 595.75 297.852
2012-02-02 22:00 915.844 593.195 296.656
2012-02-02 23:00 916.226 593.584 296.598
2012-02-03 00:00 916.66 591.039 295.323
2012-02-03 01:00 916.952 591.122 295.627
2012-02-03 02:00 916.974 593.657 296.511
2012-02-03 03:00 916.848 590.509 295.144
2012-02-03 04:00 916.415 590.946 295.231
2012-02-03 05:00 915.93 591.766 295.592
2012-02-03 06:00 915.268 592.973 296.273
2012-02-03 07:00 914.725 592.816 296.21
2012-02-03 08:00 914.424 595.589 297.711
2012-02-03 09:00 914.128 594.309 297.037
2012-02-03 10:00 914.154 596.251 298.032
2012-02-03 11:00 913.987 600.412 300.042
2012-02-03 12:00 913.433 601.826 300.811
2012-02-03 13:00 912.638 602.816 301.355
2012-02-03 14:00 912.048 603.242 301.303
2012-02-03 15:00 911.589 604.063 301.834
2012-02-03 16:00 911.025 605.327 302.286
2012-02-03 17:00 910.212 608.156 304.077
2012-02-03 18:00 909.428 608.225 303.843
2012-02-03 19:00 908.972 609.103 304.399
2012-02-03 20:00 908.547 608.583 304.147
2012-02-03 21:00 908.341 605.997 302.858
2012-02-03 22:00 908.299 605.214 302.541
2012-02-03 23:00 908.756 604.926 302.441
2012-02-04 00:00 909.996 600.888 300.355
2012-02-04 01:00 910.861 600.721 300.465
2012-02-04 02:00 911.547 600.249 299.99
2012-02-04 03:00 912.024 598.887 299.301
2012-02-04 04:00 912.421 598.955 299.241
2012-02-04 05:00 912.935 598.743 299.033
