2012-03-14 10:00:00 1024.556
2012-03-14 11:00:00 1024.256
2012-03-14 12:00:00 1023.725
2012-03-14 13:00:00 1023.634
2012-03-14 14:00:00 1023.682
2012-03-14 15:00:00 1023.731
2012-03-14 16:00:00 1023.981
2012-03-14 17:00:00 1024.476
2012-03-14 18:00:00 1024.844
2012-03-14 19:00:00 1025.330
2012-03-14 20:00:00 1025.690
2012-03-14 21:00:00 1025.889
2012-03-14 22:00:00 1025.916
2012-03-14 23:00:00 1025.999
2012-03-15 00:00:00 1026.094
2012-03-15 01:00:00 1026.005
2012-03-15 02:00:00 1025.812
2012-03-15 03:00:00 1025.885
2012-03-15 04:00:00 1026.158
2012-03-15 05:00:00 1026.394
2012-03-15 06:00:00 1026.603
2012-03-15 07:00:00 1026.866
2012-03-15 08:00:00 1027.082
2012-03-15 09:00:00 1027.008
2012-03-15 10:00:00 1026.856
2012-03-15 11:00:00 1026.503
2012-03-15 12:00:00 1026.005
2012-03-15 13:00:00 1025.754
2012-03-15 14:00:00 1025.613
2012-03-15 15:00:00 1025.698
2012-03-15 16:00:00 1025.934
2012-03-15 17:00:00 1026.131
2012-03-15 18:00:00 1026.371
2012-03-15 19:00:00 1026.683
2012-03-15 20:00:00 1026.901
2012-03-15 21:00:00 1027.212
2012-03-15 22:00:00 1027.348
2012-03-15 23:00:00 1027.615
2012-03-16 00:00:00 1027.812
2012-03-16 01:00:00 1027.685
2012-03-16 02:00:00 1027.552
2012-03-16 03:00:00 1027.532
2012-03-16 04:00:00 1027.713
2012-03-16 05:00:00 1027.949
2012-03-16 06:00:00 1028.310
2012-03-16 07:00:00 1028.834
2012-03-16 08:00:00 1029.169
2012-03-16 09:00:00 1029.217
2012-03-16 10:00:00 1029.055
2012-03-16 11:00:00 1028.599
2012-03-16 12:00:00 1028.036
2012-03-16 13:00:00 1027.718
2012-03-16 14:00:00 1027.599
2012-03-16 15:00:00 1027.568
2012-03-16 16:00:00 1027.712
2012-03-16 17:00:00 1027.852
2012-03-16 18:00:00 1028.206
2012-03-16 19:00:00 1028.576
2012-03-16 20:00:00 1028.875
2012-03-16 21:00:00 1029.113
2012-03-16 22:00:00 1029.233
2012-03-16 23:00:00 1029.141
2012-03-17 00:00:00 1029.066
2012-03-17 01:00:00 1028.911
2012-03-17 02:00:00 1028.521
2012-03-17 03:00:00 1028.499
2012-03-17 04:00:00 1028.471
2012-03-17 05:00:00 1028.552
2012-03-17 06:00:00 1028.698
2012-03-17 07:00:00 1029.163
